date,total,daily,deaths_total,deaths_daily,daily_ma7,total_interp,daily_interp,daily_interp_smooth,daily_interp_sg,daily_interp_gauss,daily_interp_deriv_smooth,daily_interp_deriv_smooth_sign,wave
2022-10-22,124849,39,1931,0,34.0,124849.0,39.0,64.77777777777777,75.90915459957746,56.19562264029448,-3.1845348398686926,-1.0,7
2022-10-23,124886,37,1931,0,35.714285714285715,124886.0,37.0,61.611111111111114,72.09245400422505,53.10364725540669,-3.000479048810757,-1.0,7
2022-10-24,124921,35,1932,1,39.285714285714285,124921.0,35.0,57.611111111111114,68.40078202419816,50.194664542672946,-2.8244076915298475,-1.0,7
2022-10-25,124960,39,1933,1,39.0,124960.0,39.0,54.166666666666664,64.79369003264831,47.45483187234699,-2.658336157294286,-1.0,7
2022-10-26,124997,37,1933,0,38.142857142857146,124997.0,37.0,50.833333333333336,61.137656231995365,44.87799222808439,-2.498151143243404,-1.0,7
2022-10-27,125025,28,1933,0,36.714285714285715,125025.0,28.0,47.333333333333336,57.62280929517954,42.45852958586018,-2.3440838757304747,-1.0,7
2022-10-28,125054,29,1933,0,34.857142857142854,125054.0,29.0,44.44444444444444,54.0974549644709,40.18982447662342,-2.1942687094629205,-1.0,7
2022-10-29,125079,25,1934,1,32.857142857142854,125079.0,25.0,40.94444444444444,50.586607259458404,38.06999216693434,-2.050580537090778,-1.0,7
2022-10-30,125099,20,1934,0,30.428571428571427,125099.0,20.0,37.5,46.950042634914524,36.08866340244187,-1.9142768485115111,-1.0,7
2022-10-31,125115,16,1935,1,27.714285714285715,125115.0,16.0,34.27777777777778,41.87638486652581,34.24143846991132,-1.7838943305045132,-1.0,7
2022-11-01,125133,18,1935,0,24.714285714285715,125133.0,18.0,31.666666666666668,38.21383214903014,32.52087474143285,-1.662228052666688,-1.0,7
2022-11-02,125156,23,1936,1,22.714285714285715,125156.0,23.0,30.27777777777778,34.721159976954105,30.91698236457794,-1.5479483591361187,-1.0,7
2022-11-03,125183,27,1936,0,22.571428571428573,125183.0,27.0,30.38888888888889,31.461862876896475,29.42497802316061,-1.4394284780768916,-1.0,7
2022-11-04,125204,21,1937,1,21.428571428571427,125204.0,21.0,31.0,28.503522181678502,28.038125408424154,-1.3348521353093348,-1.0,7
2022-11-05,125219,15,1937,0,20.0,125219.0,15.0,29.555555555555557,25.843900902631074,26.755273752541942,-1.2368811954500705,-1.0,7
2022-11-06,125229,10,1938,1,18.571428571428573,125229.0,10.0,27.72222222222222,23.17845054734012,25.564363017524016,-1.1459043880043327,-1.0,7
2022-11-07,125235,6,1938,0,17.142857142857142,125235.0,6.0,25.944444444444443,20.740444785865176,24.463464976533277,-1.0590758597566956,-1.0,7
2022-11-08,125252,17,1939,1,17.0,125252.0,17.0,24.555555555555557,18.505879009026305,23.446211298010635,-0.9761246983853474,-1.0,7
2022-11-09,125274,22,1939,0,16.857142857142858,125274.0,22.0,23.61111111111111,16.227051277126943,22.511215579762588,-0.8839988874982501,-1.0,7
2022-11-10,125295,21,1940,1,16.0,125295.0,21.0,22.72222222222222,13.714662569617824,21.67821352301413,-0.7958499840395574,-1.0,7
2022-11-11,125312,17,1940,0,15.428571428571429,125312.0,17.0,21.72222222222222,11.29963510658729,20.919515611683472,-0.7398044842694292,-1.0,7
2022-11-12,125328,16,1940,0,15.571428571428571,125328.0,16.0,20.444444444444443,9.063125792202808,20.198604554475274,-0.6832116627806687,-1.0,7
2022-11-13,125343,15,1941,1,16.285714285714285,125343.0,15.0,19.22222222222222,7.052761282888425,19.553092286122133,-0.6193079780425336,-1.0,7
2022-11-14,125355,12,1941,0,17.142857142857142,125355.0,12.0,18.333333333333332,5.36529748415595,18.959988598390208,-0.5693782321247094,-1.0,7
2022-11-15,125374,19,1941,0,17.428571428571427,125374.0,19.0,17.77777777777778,3.8652690608795885,18.414335821872715,-0.5215644541773046,-1.0,7
2022-11-16,125394,20,1942,1,17.142857142857142,125394.0,20.0,17.5,2.5488765123871753,17.9168596900356,-0.4670618842528192,-1.0,7
2022-11-17,125412,18,1942,0,16.714285714285715,125412.0,18.0,17.38888888888889,1.414286921451897,17.48021205336708,-0.41774465848378,-1.0,7
2022-11-18,125426,14,1942,0,16.285714285714285,125426.0,14.0,17.27777777777778,0.49524102170156165,17.08137037306804,-0.3888084373067639,-1.0,7
2022-11-19,125435,9,1943,1,15.285714285714286,125435.0,9.0,16.77777777777778,-0.06975532936431354,16.702595178753548,-0.36511761754566774,-1.0,7
2022-11-20,125444,9,1944,1,14.428571428571429,125444.0,9.0,16.0,-0.3350643364701332,16.35113513797671,-0.33894861004740257,-1.0,7
2022-11-21,125456,12,1945,1,14.428571428571429,125456.0,12.0,15.166666666666666,-0.25597849049356236,16.024697958658745,-0.3128919252632518,-1.0,7
2022-11-22,125471,15,1945,0,13.857142857142858,125471.0,15.0,14.833333333333334,0.11439677357403907,15.725351287450199,-0.2873959778590245,-1.0,7
2022-11-23,125485,14,1946,1,13.0,125485.0,14.0,14.777777777777779,0.9372613789130051,15.449906002940697,-0.2646402871974141,-1.0,7
2022-11-24,125497,12,1946,0,12.142857142857142,125497.0,12.0,14.88888888888889,2.064772805838297,15.196070713055374,-0.24409445039699,-1.0,7
2022-11-25,125511,14,1946,0,12.142857142857142,125511.0,14.0,15.333333333333334,3.4721121567121207,14.961717102146714,-0.2274092458699825,-1.0,7
2022-11-26,125522,11,1947,1,12.428571428571429,125522.0,11.0,15.0,4.956765892068368,14.741252221315406,-0.21297745081236766,-1.0,7
2022-11-27,125529,7,1947,0,12.142857142857142,125529.0,7.0,14.166666666666666,5.281416554637987,14.535762200521981,-0.19909957078889648,-1.0,7
2022-11-28,125533,4,1948,1,11.0,125533.0,4.0,13.222222222222221,5.193553293643172,14.343053079737615,-0.18753899464086382,-1.0,7
2022-11-29,125547,14,1948,0,10.857142857142858,125547.0,14.0,13.055555555555555,6.38229767620511,14.160684211240254,-0.1775444129112897,-1.0,7
2022-11-30,125564,17,1949,1,11.285714285714286,125564.0,17.0,13.11111111111111,6.713050893028615,13.98796425391503,-0.16890693517395486,-1.0,7
2022-12-01,125580,16,1949,0,11.857142857142858,125580.0,16.0,13.166666666666666,7.081623967735741,13.822870340892338,-0.16351182610207382,-1.0,7
2022-12-02,125594,14,1950,1,11.857142857142858,125594.0,14.0,13.277777777777779,7.5037695410024945,13.660940601710884,-0.16625153813435023,-1.0,7
2022-12-03,125606,12,1950,0,12.0,125606.0,12.0,12.88888888888889,7.84047781832149,13.490367264623636,-0.17147391964004755,-1.0,7
2022-12-04,125619,13,1951,1,12.857142857142858,125619.0,13.0,12.5,7.166695602074129,13.317992762430789,-0.1728497440372957,-1.0,7
2022-12-05,125635,16,1951,0,14.571428571428571,125635.0,16.0,12.38888888888889,6.356163625888226,13.14466777654905,-0.17521527719271496,-1.0,7
2022-12-06,125654,19,1951,0,15.285714285714286,125654.0,19.0,12.666666666666666,6.18344228922604,12.967562208045358,-0.17912792045539808,-1.0,7
2022-12-07,125677,23,1951,0,16.142857142857142,125677.0,23.0,13.444444444444445,6.098204724409448,12.78641193563825,-0.18419727807476374,-1.0,7
2022-12-08,125699,22,1951,0,17.0,125699.0,22.0,14.166666666666666,6.212982523526021,12.59916765189583,-0.1904215382970698,-1.0,7
2022-12-09,125716,17,1951,0,17.428571428571427,125716.0,17.0,14.444444444444445,6.330186287689646,12.405568859044113,-0.1970357951198186,-1.0,7
2022-12-10,125730,14,1951,0,17.714285714285715,125730.0,14.0,14.38888888888889,6.3789222200883415,12.205096061656194,-0.2032110882501328,-1.0,7
2022-12-11,125743,13,1951,0,17.714285714285715,125743.0,13.0,14.333333333333334,6.432188976377954,11.999146682543847,-0.20778430400886544,-1.0,7
2022-12-12,125756,13,1952,1,17.285714285714285,125756.0,13.0,14.38888888888889,6.528299596696752,11.789527453638463,-0.21264022034979432,-1.0,7
2022-12-13,125774,18,1952,0,17.142857142857142,125774.0,18.0,14.61111111111111,6.783328596120609,11.573866241844257,-0.2187137187944458,-1.0,7
2022-12-14,125787,13,1952,0,15.714285714285714,125787.0,13.0,14.722222222222221,6.95034223161129,11.352100016049572,-0.22423601588055875,-1.0,7
2022-12-15,125801,14,1952,0,14.571428571428571,125801.0,14.0,15.11111111111111,7.076142116381791,11.12539421008314,-0.22900936821385076,-1.0,7
2022-12-16,125816,15,1953,1,14.285714285714286,125816.0,15.0,15.722222222222221,7.154544267332434,10.894081279621867,-0.23202498646454603,-1.0,7
2022-12-17,125830,14,1953,0,14.285714285714286,125830.0,14.0,15.722222222222221,7.032238140964082,10.661344237154047,-0.2336867605246017,-1.0,7
2022-12-18,125838,8,1953,0,13.571428571428571,125838.0,8.0,15.222222222222221,6.726568081428845,10.42670775857267,-0.23432304970592296,-1.0,7
2022-12-19,125840,2,1953,0,12.0,125840.0,2.0,14.444444444444445,6.195988477050125,10.192698137742203,-0.23246068814317425,-1.0,7
2022-12-20,125852,12,1953,0,11.142857142857142,125852.0,12.0,14.333333333333334,6.074893028615322,9.961786382286316,-0.22780037214500995,-1.0,7
2022-12-21,125866,14,1953,0,11.285714285714286,125866.0,14.0,14.444444444444445,6.007755713462647,9.737097393452181,-0.22210799859217378,-1.0,7
2022-12-22,125880,14,1953,0,11.285714285714286,125880.0,14.0,14.5,5.922438256193587,9.51757038510197,-0.21663464482505346,-1.0,7
2022-12-23,125889,9,1953,0,10.428571428571429,125889.0,9.0,14.11111111111111,6.065636258882271,9.303828103802074,-0.2099020537197833,-1.0,7
2022-12-24,125894,5,1953,0,9.142857142857142,125894.0,5.0,13.333333333333334,6.470062608027651,9.097766277662405,-0.2006392186414761,-1.0,7
2022-12-25,125897,3,1953,0,8.428571428571429,125897.0,3.0,12.222222222222221,6.847875552141346,8.902549666519123,-0.1882063092198052,-1.0,7
2022-12-26,125898,1,1958,5,8.285714285714286,125898.0,1.0,11.055555555555555,7.2339343191857095,8.721353659222792,-0.17170664988478937,-1.0,7
2022-12-27,125908,10,1958,0,8.0,125908.0,10.0,10.666666666666666,7.700546187824077,8.559136366749547,-0.1531743309143043,-1.0,7
2022-12-28,125914,6,1958,0,6.857142857142857,125914.0,6.0,10.222222222222221,7.807121183022852,8.415004997394183,-0.13533535886000708,-1.0,7
2022-12-29,125922,8,1958,0,6.0,125922.0,8.0,9.944444444444445,7.736001536393315,8.28846564902953,-0.11582311088992908,-1.0,7
2022-12-30,125928,6,1958,0,5.571428571428571,125928.0,6.0,9.555555555555555,7.7854780103706505,8.183358775614327,-0.09368621746016007,-1.0,7
2022-12-31,125931,3,1959,1,5.285714285714286,125931.0,3.0,8.722222222222221,7.762098713270594,8.101093214109213,-0.06985048270135061,-1.0,7
2023-01-01,125933,2,1959,0,5.142857142857143,125933.0,2.0,8.11111111111111,7.7354668715191055,8.043657810211627,-0.04403347438199719,-1.0,7
2023-01-02,125935,2,1959,0,5.285714285714286,125935.0,2.0,7.444444444444445,7.8270005761474915,8.013026265345216,-0.015785692097488962,-1.0,7
2023-01-03,125938,3,1959,0,4.285714285714286,125938.0,3.0,6.777777777777778,8.188967159592853,8.012086426016648,0.013330280230814014,1.0,8
2023-01-04,125939,1,1960,1,3.5714285714285716,125939.0,1.0,6.055555555555555,8.577218359900133,8.039686825806845,0.04304019402322058,1.0,8
2023-01-05,125941,2,1960,0,2.7142857142857144,125941.0,2.0,5.722222222222222,8.976242750144038,8.098166814063088,0.07332074745416688,1.0,8
2023-01-06,125942,1,1960,0,2.0,125942.0,1.0,5.666666666666667,9.338816208949488,8.186328320715175,0.10378221519636209,1.0,8
2023-01-07,125943,1,1961,1,1.7142857142857142,125943.0,1.0,5.055555555555555,9.542710966007299,8.30573124445581,0.13582498083137826,1.0,8
2023-01-08,125944,1,1961,0,1.5714285714285714,125944.0,1.0,4.333333333333333,9.660472440944881,8.457978282377935,0.16728980500449114,1.0,8
2023-01-09,125944,0,1961,0,1.2857142857142858,125944.0,0.0,3.5555555555555554,9.887469944305737,8.640310854464795,0.19507827186996565,1.0,8
2023-01-10,125948,4,1961,0,1.4285714285714286,125948.0,4.0,3.2777777777777777,10.40670789322066,8.848134826117866,0.22416323940581992,1.0,8
2023-01-11,125955,7,1961,0,2.2857142857142856,125955.0,7.0,3.388888888888889,10.703184175148834,9.088637333276433,0.2564122178355751,1.0,8
2023-01-12,125964,9,1961,0,3.2857142857142856,125964.0,9.0,3.7222222222222223,10.960915690416742,9.360959261789013,0.2878292350183271,1.0,8
2023-01-13,125974,10,1961,0,4.571428571428571,125974.0,10.0,4.222222222222222,11.099662761666982,9.664295803313088,0.32168204894638214,1.0,8
2023-01-14,125984,10,1961,0,5.857142857142857,125984.0,10.0,4.222222222222222,11.172510850777792,10.004323359681782,0.3570367579166986,1.0,8
2023-01-15,125991,7,1961,0,6.714285714285714,125991.0,7.0,4.277777777777778,11.34672248895717,10.378369319146485,0.38947397513630655,1.0,8
2023-01-16,125996,5,1961,0,7.428571428571429,125996.0,5.0,4.111111111111111,11.70510773958133,10.783271309954392,0.42166121898625347,1.0,8
2023-01-17,126004,8,1961,0,8.0,126004.0,8.0,4.222222222222222,12.388314192433258,11.221691757118991,0.4539958481978998,1.0,8
2023-01-18,126013,9,1961,0,8.285714285714286,126013.0,9.0,4.555555555555555,12.894730939120416,11.691263006350193,0.4829346321254831,1.0,8
2023-01-19,126024,11,1961,0,8.571428571428571,126024.0,11.0,5.055555555555555,13.249874399846355,12.187561021369959,0.5075789688359321,1.0,8
2023-01-20,126039,15,1961,0,9.285714285714286,126039.0,15.0,5.777777777777778,13.553961974265407,12.70642094402206,0.5325724584608741,1.0,8
2023-01-21,126053,14,1961,0,9.857142857142858,126053.0,14.0,6.388888888888889,13.80432033800653,13.252705938291705,0.559625495807169,1.0,8
2023-01-22,126063,10,1961,0,10.285714285714286,126063.0,10.0,6.888888888888889,14.117285193009407,13.825671935636397,0.5856335935632725,1.0,8
2023-01-23,126071,8,1961,0,10.714285714285714,126071.0,8.0,7.222222222222222,14.676483195698093,14.423973125418254,0.6121974106465254,1.0,8
2023-01-24,126082,11,1961,0,11.142857142857142,126082.0,11.0,7.777777777777778,15.468908776646815,15.050066756929441,0.6384527649066483,1.0,8
2023-01-25,126095,13,1961,0,11.714285714285714,126095.0,13.0,8.444444444444445,16.074542730939115,15.700878655231552,0.659909434838518,1.0,8
2023-01-26,126110,15,1961,0,12.285714285714286,126110.0,15.0,9.222222222222221,16.574557326675624,16.369885626606486,0.6766991602244221,1.0,8
2023-01-27,126127,17,1961,0,12.571428571428571,126127.0,17.0,10.166666666666666,17.07014557326675,17.054276975680395,0.6958437450816943,1.0,8
2023-01-28,126139,12,1961,0,12.285714285714286,126139.0,12.0,10.61111111111111,17.538551949299013,17.76157311676987,0.7169418910754976,1.0,8
2023-01-29,126148,9,1961,0,12.142857142857142,126148.0,9.0,10.722222222222221,18.149086998271553,18.488160757831384,0.7352378431342398,1.0,8
2023-01-30,126154,6,1961,0,11.857142857142858,126154.0,6.0,10.555555555555555,18.999188784328776,19.23204880303835,0.7518030910869172,1.0,8
2023-01-31,126170,16,1961,0,12.571428571428571,126170.0,16.0,10.88888888888889,20.040600729786814,19.99176694000522,0.7651994854848022,1.0,8
2023-02-01,126190,20,1962,1,13.571428571428571,126190.0,20.0,11.444444444444445,20.81899289418089,20.76244777400796,0.7742110559310865,1.0,8
2023-02-02,126215,25,1962,0,15.0,126215.0,25.0,12.444444444444445,21.4599224121375,21.540189051867397,0.7792792733061201,1.0,8
2023-02-03,126238,23,1962,0,15.857142857142858,126238.0,23.0,13.444444444444445,22.07531860956403,22.3210063206202,0.7840312378308549,1.0,8
2023-02-04,126265,27,1962,0,18.0,126265.0,27.0,14.5,22.744407144228912,23.108251527529106,0.7905411981649686,1.0,8
2023-02-05,126287,22,1963,1,19.857142857142858,126287.0,22.0,15.222222222222221,23.47346879201074,23.90208871695013,0.7953360157521289,1.0,8
2023-02-06,126302,15,1963,0,21.142857142857142,126302.0,15.0,15.444444444444445,24.307284808911074,24.698923559033364,0.7979452916137854,1.0,8
2023-02-07,126324,22,1963,0,22.0,126324.0,22.0,15.833333333333334,25.242743998463602,25.497979300177704,0.7983659589045496,1.0,8
2023-02-08,126349,25,1963,0,22.714285714285715,126349.0,25.0,16.444444444444443,26.08186518148645,26.295655476842462,0.7938195293925858,1.0,8
2023-02-09,126375,26,1963,0,22.857142857142858,126375.0,26.0,17.333333333333332,26.846523526022654,27.085618358962872,0.7847842728252772,1.0,8
2023-02-10,126410,35,1963,0,24.571428571428573,126410.0,35.0,18.833333333333332,27.4566637219128,27.865224022493024,0.7763372991155003,1.0,8
2023-02-11,126446,36,1963,0,25.857142857142858,126446.0,36.0,20.22222222222222,28.021257537929692,28.638292957193883,0.7702055769286414,1.0,8
2023-02-12,126475,29,1963,0,26.857142857142858,126475.0,29.0,21.11111111111111,28.702036489341257,29.405635176350295,0.7626139548572876,1.0,8
2023-02-13,126504,29,1963,0,28.857142857142858,126504.0,29.0,21.88888888888889,29.546559631265595,30.16352086690845,0.7527923353867292,1.0,8
2023-02-14,126541,37,1963,0,31.0,126541.0,37.0,23.0,30.557451123487592,30.91121984712376,0.7398623489550972,1.0,8
2023-02-15,126580,39,1963,0,33.0,126580.0,39.0,24.5,31.351394661033194,31.643245564818653,0.7216813114043966,1.0,8
2023-02-16,126620,40,1963,0,35.0,126620.0,40.0,26.22222222222222,32.1596051469176,32.354582469932545,0.7020716609896938,1.0,8
2023-02-17,126665,45,1964,1,36.42857142857143,126665.0,45.0,28.38888888888889,32.94723871711157,33.04738888679804,0.6874622832298677,1.0,8
2023-02-18,126706,41,1964,0,37.142857142857146,126706.0,41.0,29.77777777777778,33.668868830420564,33.729507036392285,0.6755739796517461,1.0,8
2023-02-19,126753,47,1964,0,39.714285714285715,126753.0,47.0,31.27777777777778,34.414442097176874,34.39853684610153,0.6606923962043628,1.0,8
2023-02-20,126800,47,1964,0,42.285714285714285,126800.0,47.0,32.5,35.0770270789322,35.05089182880102,0.6431401389107738,1.0,8
2023-02-21,126849,49,1964,0,44.0,126849.0,49.0,33.94444444444444,35.906960629921244,35.68481712392307,0.6245815006757928,1.0,8
2023-02-22,126899,50,1965,1,45.57142857142857,126899.0,50.0,35.22222222222222,36.63512963318608,36.300054830152604,0.6053893541754942,1.0,8
2023-02-23,126938,39,1965,0,45.42857142857143,126938.0,39.0,36.166666666666664,37.30451315536776,36.89559583227405,0.5855417427837084,1.0,8
2023-02-24,126955,17,1965,0,41.42857142857143,126955.0,17.0,36.27777777777778,37.86773343575953,37.47113831572001,0.5672845260287669,1.0,8
2023-02-25,126974,19,1965,0,38.285714285714285,126974.0,19.0,36.111111111111114,38.31187247935469,38.0301648843316,0.5503402382691287,1.0,8
2023-02-26,126992,18,1965,0,34.142857142857146,126992.0,18.0,35.72222222222222,38.766045707701146,38.57181879225826,0.5336912566935526,1.0,8
2023-02-27,127009,17,1965,0,29.857142857142858,127009.0,17.0,35.22222222222222,39.316174380641435,39.09754739771869,0.517089404910647,1.0,8
2023-02-28,127057,48,1965,0,29.714285714285715,127057.0,48.0,35.94444444444444,40.1203794891492,39.60599760207957,0.49817139361576657,1.0,8
2023-03-01,127115,58,1965,0,30.857142857142858,127115.0,58.0,37.166666666666664,40.849156904167444,40.09389018495023,0.4769797358024982,1.0,8
2023-03-02,127168,53,1965,0,32.857142857142854,127168.0,53.0,38.5,41.411184943345475,40.559957073684565,0.45494201412025653,1.0,8
2023-03-03,127227,59,1965,0,38.857142857142854,127227.0,59.0,40.166666666666664,41.77068561551754,41.00377421319076,0.4347079432844731,1.0,8
2023-03-04,127285,58,1965,0,44.42857142857143,127285.0,58.0,41.333333333333336,42.029020933358915,41.429372960253495,0.41489302236595915,1.0,8
2023-03-05,127332,47,1965,0,48.57142857142857,127332.0,47.0,41.77777777777778,42.44210946802378,41.83356025792266,0.3934285270581264,1.0,8
2023-03-06,127360,28,1965,0,50.142857142857146,127360.0,28.0,41.111111111111114,42.89050124831955,42.21623001436977,0.37165455566298994,1.0,8
2023-03-07,127392,32,1965,0,47.857142857142854,127392.0,32.0,40.388888888888886,43.35762166314575,42.57686936924864,0.3480679275589579,1.0,8
2023-03-08,127429,37,1965,0,44.857142857142854,127429.0,37.0,40.166666666666664,43.76837487996926,42.91236586948767,0.32368171306732135,1.0,8
2023-03-09,127465,36,1965,0,42.42857142857143,127465.0,36.0,39.55555555555556,44.168686767812545,43.22423279538329,0.29840379678202056,1.0,8
2023-03-10,127510,45,1965,0,40.42857142857143,127510.0,45.0,39.44444444444444,44.45179028231226,43.509173463051724,0.2723070850207073,1.0,8
2023-03-11,127559,49,1965,0,39.142857142857146,127559.0,49.0,39.44444444444444,44.70294910697136,43.76884696542471,0.24619800014611207,1.0,8
2023-03-12,127596,37,1965,0,37.714285714285715,127596.0,37.0,38.72222222222222,44.85182254657189,44.00156946334394,0.21873591869661102,1.0,8
2023-03-13,127620,24,1965,0,37.142857142857146,127620.0,24.0,37.888888888888886,44.97112502400612,44.20631880281793,0.19070396974237558,1.0,8
2023-03-14,127669,49,1965,0,39.57142857142857,127669.0,49.0,39.666666666666664,45.10861071634334,44.38297740282869,0.16189018048491766,1.0,8
2023-03-15,127723,54,1965,0,42.0,127723.0,54.0,41.611111111111114,45.21989014787784,44.53009916378776,0.1303233461850618,1.0,8
2023-03-16,127786,63,1965,0,45.857142857142854,127786.0,63.0,44.111111111111114,45.27403725753791,44.64362409519882,0.09553981236958663,1.0,8
2023-03-17,127857,71,1965,0,49.57142857142857,127857.0,71.0,47.111111111111114,45.29869329748414,44.721178788526935,0.05925518428986095,1.0,8
2023-03-18,127922,65,1965,0,51.857142857142854,127922.0,65.0,48.05555555555556,45.3522412137507,44.762134463778544,0.0253925194064886,1.0,8
2023-03-19,127971,49,1965,0,53.57142857142857,127971.0,49.0,47.55555555555556,45.38075052813518,44.77196382733991,-0.005565519600882902,-1.0,8
2023-03-20,128001,30,1965,0,54.42857142857143,128001.0,30.0,46.27777777777778,45.35528173612443,44.75100342457677,-0.03637573962366128,-1.0,8
2023-03-21,128048,47,1965,0,54.142857142857146,128048.0,47.0,45.611111111111114,45.346782408296505,44.699212348092594,-0.07071089227112091,-1.0,8
2023-03-22,128108,60,1965,0,55.0,128108.0,60.0,45.72222222222222,45.29659304782022,44.609581640034534,-0.10615424138491208,-1.0,8
2023-03-23,128171,63,1966,1,55.0,128171.0,63.0,46.611111111111114,45.26517073170731,44.48690386532276,-0.13870280656168513,-1.0,8
2023-03-24,128236,65,1966,0,54.142857142857146,128236.0,65.0,48.666666666666664,45.25349106971383,44.33217602691115,-0.1719272734040657,-1.0,8
2023-03-25,128298,62,1966,0,53.714285714285715,128298.0,62.0,50.333333333333336,45.167505281352014,44.14304931851462,-0.20540098974815119,-1.0,8
2023-03-26,128344,46,1966,0,53.285714285714285,128344.0,46.0,50.833333333333336,45.039921643940836,43.92137404741485,-0.2361545273791504,-1.0,8
2023-03-27,128374,30,1966,0,53.285714285714285,128374.0,30.0,50.5,44.85349721528709,43.67074026375632,-0.2662181968125197,-1.0,8
2023-03-28,128419,45,1966,0,53.0,128419.0,45.0,50.5,44.690876128288814,43.38893765378982,-0.2947010267874421,-1.0,8
2023-03-29,128472,53,1966,0,52.0,128472.0,53.0,50.72222222222222,44.41289033992701,43.08133821018145,-0.31970641999482,-1.0,8
2023-03-30,128529,57,1966,0,51.142857142857146,128529.0,57.0,51.833333333333336,44.179031304013826,42.749524813800186,-0.34409065706574665,-1.0,8
2023-03-31,128587,58,1967,1,50.142857142857146,128587.0,58.0,53.72222222222222,43.89433608603801,42.39315689604993,-0.3683951598084953,-1.0,8
2023-04-01,128630,43,1967,0,47.42857142857143,128630.0,43.0,53.388888888888886,43.51089686959859,42.012734494183185,-0.3903623193608435,-1.0,8
2023-04-02,128649,19,1967,0,43.57142857142857,128649.0,19.0,51.44444444444444,43.08351680430188,41.612432257328265,-0.40958345172760263,-1.0,8
2023-04-03,128660,11,1967,0,40.857142857142854,128660.0,11.0,48.55555555555556,42.629535625120006,41.19356759072797,-0.428638971583939,-1.0,8
2023-04-04,128695,35,1967,0,39.42857142857143,128695.0,35.0,46.55555555555556,42.257579412329534,40.75515431416039,-0.4461794388248411,-1.0,8
2023-04-05,128741,46,1968,1,38.42857142857143,128741.0,46.0,45.5,41.84397157672362,40.30120871307829,-0.46194135322620256,-1.0,8
2023-04-06,128788,47,1968,0,37.0,128788.0,47.0,45.388888888888886,41.43218283080466,39.831271607707976,-0.4765297397115709,-1.0,8
2023-04-07,128829,41,1969,1,34.57142857142857,128829.0,41.0,46.0,40.95333973497214,39.348149233655164,-0.48892233874551083,-1.0,8
2023-04-08,128866,37,1969,0,33.714285714285715,128866.0,37.0,45.44444444444444,40.48165469560204,38.85342693021696,-0.5003137758714571,-1.0,8
2023-04-09,128897,31,1969,0,35.42857142857143,128897.0,31.0,43.833333333333336,39.94441328980217,38.34752168191224,-0.5092692155684053,-1.0,8
2023-04-10,128922,25,1969,0,37.42857142857143,128922.0,25.0,41.72222222222222,39.2871088918763,37.83488849908015,-0.5140176382240226,-1.0,8
2023-04-11,128959,37,1969,0,37.714285714285715,128959.0,37.0,40.166666666666664,38.70104244286535,37.3194864054642,-0.5205381608656582,-1.0,8
2023-04-12,129002,43,1969,0,37.285714285714285,129002.0,43.0,39.111111111111114,38.16439562127904,36.79381217734883,-0.529573814715505,-1.0,8
2023-04-13,129054,52,1969,0,38.0,129054.0,52.0,39.44444444444444,37.55939619742652,36.260338776033194,-0.5373065226507853,-1.0,8
2023-04-14,129108,54,1969,0,39.857142857142854,129108.0,54.0,40.77777777777778,37.01414096408679,35.719199132047265,-0.5469797434919981,-1.0,8
2023-04-15,129152,44,1969,0,40.857142857142854,129152.0,44.0,40.72222222222222,36.47431841751485,35.16637928904919,-0.5568003653592565,-1.0,8
2023-04-16,129182,30,1969,0,40.714285714285715,129182.0,30.0,39.44444444444444,35.87508507777989,34.60559840132876,-0.5615359787167954,-1.0,8
2023-04-17,129202,20,1969,0,40.0,129202.0,20.0,37.388888888888886,35.259140387939304,34.0433073316156,-0.5647630874877373,-1.0,8
2023-04-18,129234,32,1969,0,39.285714285714285,129234.0,32.0,35.94444444444444,34.71434453620125,33.476072226353274,-0.5690698625233531,-1.0,8
2023-04-19,129265,31,1970,1,37.57142857142857,129265.0,31.0,35.27777777777778,34.174021125408096,32.905167606568895,-0.5718773119505444,-1.0,8
2023-04-20,129298,33,1970,0,34.857142857142854,129298.0,33.0,36.05555555555556,33.57056424044554,32.332317602452186,-0.5726181662913343,-1.0,8
2023-04-21,129335,37,1970,0,32.42857142857143,129335.0,37.0,37.5,33.0063345496447,31.759931273986226,-0.574589040851729,-1.0,8
2023-04-22,129363,28,1970,0,30.142857142857142,129363.0,28.0,37.111111111111114,32.39835759554445,31.18313952074874,-0.579060329048667,-1.0,8
2023-04-23,129390,27,1971,1,29.714285714285715,129390.0,27.0,36.05555555555556,31.855735740349512,30.60181061588889,-0.5827146118334288,-1.0,8
2023-04-24,129411,21,1972,1,29.857142857142858,129411.0,21.0,34.611111111111114,31.321476473977324,30.017710297081873,-0.5865679903731096,-1.0,8
2023-04-25,129441,30,1972,0,29.571428571428573,129441.0,30.0,34.0,30.820255809487207,29.42867463514268,-0.5909728012740684,-1.0,8
2023-04-26,129475,34,1973,1,30.0,129475.0,34.0,33.833333333333336,30.295142692529275,28.835764694533726,-0.592474546545646,-1.0,8
2023-04-27,129512,37,1973,0,30.571428571428573,129512.0,37.0,34.166666666666664,29.646910697138452,28.243725542051383,-0.5919442409586843,-1.0,8
2023-04-28,129554,42,1974,1,31.285714285714285,129554.0,42.0,35.111111111111114,28.750248511618963,27.651876212616372,-0.5968339918005003,-1.0,8
