wave,strain,date,obs_cases,obs_deaths,fit_cases,fit_deaths,S,E,I,R,D
2,Wuhan-1 (D614G / ancestral),2020-08-24,31.61111111111111,0.0,29.525756780068637,0.17858920372954512,199180.99489063994,168.33384709275174,115.78154603878264,520.2699384657194,3.242420869261974
2,Wuhan-1 (D614G / ancestral),2020-08-25,32.833333333333336,0.0,29.70097167352248,0.17965753905270135,199150.38262065005,169.33279175326396,116.47416078155395,549.0115260308877,3.421543890691671
2,Wuhan-1 (D614G / ancestral),2020-08-26,33.27777777777778,0.0,29.876665488341768,0.1807299321990359,199119.59216775652,170.33446686625877,117.16940626028983,577.9248649244394,3.6017372989538567
2,Wuhan-1 (D614G / ancestral),2020-08-27,33.111111111111114,0.0,30.052855763259448,0.18180615615425816,199088.62294343495,171.33897242451235,117.86713529887332,607.0105869167568,3.7830050313613017
2,Wuhan-1 (D614G / ancestral),2020-08-28,33.27777777777778,0.0,30.229551862818425,0.1828860516530549,199057.474392613,172.346361817665,118.56724464367089,636.269293197483,3.9653508346418116
3,Alpha (UK / British),2020-08-29,33.44444444444444,0.0,35.56424234260325,1.734151818449687e-5,105454.60266967207,185.38620956581863,0.008702994862547098,0.0,0.0
3,Alpha (UK / British),2020-08-30,33.166666666666664,0.0,30.139720954198378,0.057748085585431985,105450.24331517276,157.10973317648694,28.98138945073719,3.6322317959607777,0.03091263681305161
3,Alpha (UK / British),2020-08-31,31.555555555555557,1.0,26.814917643452528,0.09578377623248904,105439.23566196946,139.77848575686485,48.06993849084952,12.804521275529734,0.10897474004704663
3,Alpha (UK / British),2020-09-01,30.72222222222222,0.0,24.83520028609704,0.12124759785858112,105423.81901783786,129.45878617332724,60.84918344708486,25.652277338443227,0.21831743603830636
3,Alpha (UK / British),2020-09-02,30.11111111111111,0.0,23.718075260857375,0.13869415790295303,105405.42257143177,123.635533366611,69.60489449959404,40.98576760042994,0.34881533434765133
3,Alpha (UK / British),2020-09-03,28.944444444444443,0.0,23.155088792812833,0.15103577783968974,105384.95730197238,120.7008461506655,75.79864603635113,58.04677257556385,0.4940154977977034
3,Alpha (UK / British),2020-09-04,29.444444444444443,0.0,22.949072874681196,0.16013477928919567,105363.0027648774,119.62694417337258,80.36506069664036,76.35299918432945,0.649813301011555
3,Alpha (UK / British),2020-09-05,29.11111111111111,0.0,22.974012066840903,0.16718217436726338,105339.92656587814,119.75694503939927,83.90185848482908,95.59860698594065,0.8136058444497889
3,Alpha (UK / British),2020-09-06,28.444444444444443,0.0,23.149381296482414,0.17293977980336597,105315.96076252381,120.6710946069488,86.79136389017303,115.59061051456673,0.983750697246055
3,Alpha (UK / British),2020-09-07,27.666666666666668,1.0,23.423738397432157,0.1778950089566558,105291.25071451461,122.10123959703651,89.27818963432146,136.20821863789166,1.1592198489061791
3,Alpha (UK / British),2020-09-08,26.77777777777778,0.0,23.764234373273787,0.18235983537224337,105265.88631542397,123.87614759945099,91.51890241065503,157.37683833400527,1.3393784646716353
3,Alpha (UK / British),2020-09-09,26.38888888888889,0.0,24.149907196010982,0.18653406382520832,105239.92195931426,125.88654956587075,93.61377601945642,179.05145390129613,1.523843431868738
3,Alpha (UK / British),2020-09-10,24.61111111111111,0.0,24.56739450038194,0.19054578224241736,105213.38930521294,128.06279131323024,95.62709252401532,201.2060002626989,1.7123929198693526
3,Alpha (UK / British),2020-09-11,25.38888888888889,0.0,25.008192694019105,0.1944772245916745,105186.30543724021,130.3605460499862,97.6001217711647,223.8265686156191,1.9049085557867091
3,Alpha (UK / British),2020-09-12,24.88888888888889,0.0,25.46690463905957,0.1983813068706911,105158.6780813952,132.751680042225,99.55942012415538,246.90706221875297,2.101338452417498
3,Alpha (UK / British),2020-09-13,24.5,0.0,25.940119376547283,0.20229219944344684,105130.50894058429,135.21841293782333,101.52213628352227,270.44641885749843,2.301673569629905
3,Alpha (UK / British),2020-09-14,23.61111111111111,0.0,26.42569584644138,0.2062320870986889,105101.79582690669,137.74958400399788,103.49940388245938,294.4468348402,2.5059325994254316
3,Alpha (UK / British),2020-09-15,23.333333333333332,0.0,26.922304946902607,0.21021549104308393,105072.53402488532,140.33826501352164,105.4985105174547,318.91262951424085,2.7141523022380007
3,Alpha (UK / British),2020-09-16,23.72222222222222,0.0,27.42913671301434,0.21425203240301316,105042.71716319563,142.980233851262,107.52428463620106,343.84951922183654,2.9263813278291733
3,Alpha (UK / British),2020-09-17,23.444444444444443,0.0,27.945713029047063,0.21834819951029905,105012.33777229972,145.67299823685556,109.5799824656283,369.2641529670443,3.1426762635147196
