date,strain_id,strain_num,strain_name,pango_lineage,strain_dom_start,strain_dom_end,R0_min,R0_avg,R0_max,T_incub_avg_days,sigma_avg_per_day,T_infect_avg_days,gamma_avg_per_day,IFR_avg,mu_avg_per_day,beta_min_per_day,beta_avg_per_day,beta_max_per_day,T_gen_avg_days,severity,immune_escape,n_matching_strains,strain_match_type
2024-09-18,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-19,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-20,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-21,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-22,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-23,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-24,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-25,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-26,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-27,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-28,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-29,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-09-30,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-01,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-02,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-03,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-04,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-05,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-06,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-07,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-08,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-09,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-10,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-11,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-12,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-13,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-14,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-15,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-16,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-17,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-18,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-19,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-20,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-21,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-22,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-23,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-24,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-25,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-26,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-27,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-28,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-29,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-30,Omicron_FLiRT,14,Omicron KP.2/KP.3/LB.1 (FLiRT),KP.2 / KP.3 / LB.1,2024-05-26,2024-10-31,18.0,20.0,24.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.0,3.75,mild,very_high,1,exact
2024-10-31,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,2,overlap_resolved
2024-11-01,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-02,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-03,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-04,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-05,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-06,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-07,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-08,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-09,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-10,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-11,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-12,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-13,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-14,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-15,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-16,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-17,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-18,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-19,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-20,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-21,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-22,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-23,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-24,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-25,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-26,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-27,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-28,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-29,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-11-30,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-01,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-02,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-03,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-04,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-05,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-06,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-07,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-08,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-09,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-10,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-11,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-12,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-13,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-14,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-15,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-16,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-17,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-18,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
2024-12-19,Omicron_KP311_XEC,15,Omicron KP.3.1.1/XEC/LP.8.1,KP.3.1.1 / XEC / LP.8.1,2024-10-31,2025-06-30,18.0,20.0,25.0,2.5,0.4,2.5,0.3999,0.0002,8.0e-5,6.0,8.0,12.5,3.75,mild,very_high,1,exact
